Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,originalUsername,mutableUsername,encodedUsername
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1)","(_id, 1)","(originalUsername, heisenbergcarro)","(mutableUsername, heisenbergcarro)","(encodedUsername, heisenbergcarro|heisenbergcarro)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1209)","(_id, 1459)","(originalUsername, simpsonb3)",,"(encodedUsername, simpsonb3|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1210)","(_id, 1460)","(originalUsername, blaniefrmthechi)",,"(encodedUsername, blaniefrmthechi|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1211)","(_id, 1461)","(originalUsername, eddie_cherniy19)",,"(encodedUsername, eddie_cherniy19|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1212)","(_id, 1462)","(originalUsername, guytheophile_fr)",,"(encodedUsername, guytheophile_fr|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1213)","(_id, 1463)","(originalUsername, moe_smoke303)",,"(encodedUsername, moe_smoke303|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1214)","(_id, 1464)","(originalUsername, luvkayx)",,"(encodedUsername, luvkayx|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1215)","(_id, 1470)","(originalUsername, vibezwit.tay)",,"(encodedUsername, vibezwit.tay|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1216)","(_id, 1471)","(originalUsername, jayl.ynn7)",,"(encodedUsername, jayl.ynn7|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1217)","(_id, 1472)","(originalUsername, dennis_reye9030)",,"(encodedUsername, dennis_reye9030|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1218)","(_id, 1473)","(originalUsername, jordyn_jour2020)",,"(encodedUsername, jordyn_jour2020|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1219)","(_id, 1474)","(originalUsername, mikeyonfroy)",,"(encodedUsername, mikeyonfroy|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1220)","(_id, 1475)","(originalUsername, genesisw08)",,"(encodedUsername, genesisw08|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1221)","(_id, 1476)","(originalUsername, jordynlee2020)",,"(encodedUsername, jordynlee2020|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1222)","(_id, 1477)","(originalUsername, flexgodooo)",,"(encodedUsername, flexgodooo|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1223)","(_id, 1478)","(originalUsername, meechie4k)",,"(encodedUsername, meechie4k|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1224)","(_id, 1479)","(originalUsername, mynameis_miaxx)",,"(encodedUsername, mynameis_miaxx|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1225)","(_id, 1488)","(originalUsername, kenma_kozum9)",,"(encodedUsername, kenma_kozum9|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1226)","(_id, 1489)","(originalUsername, hermelagoitaom)",,"(encodedUsername, hermelagoitaom|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1227)","(_id, 1490)","(originalUsername, e_perez6585)",,"(encodedUsername, e_perez6585|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1228)","(_id, 1491)","(originalUsername, hilltop771)",,"(encodedUsername, hilltop771|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1229)","(_id, 1492)","(originalUsername, ojfromtheg2020)",,"(encodedUsername, ojfromtheg2020|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1230)","(_id, 1493)","(originalUsername, tatedawson38)",,"(encodedUsername, tatedawson38|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1231)","(_id, 1494)","(originalUsername, eric_long1234)",,"(encodedUsername, eric_long1234|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1232)","(_id, 1495)","(originalUsername, luismina503)",,"(encodedUsername, luismina503|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1233)","(_id, 1496)","(originalUsername, mje.005)",,"(encodedUsername, mje.005|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1234)","(_id, 1497)","(originalUsername, mojtaba_dc)",,"(encodedUsername, mojtaba_dc|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1235)","(_id, 1502)","(originalUsername, night4801)",,"(encodedUsername, night4801|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1236)","(_id, 1503)","(originalUsername, k6flex)",,"(encodedUsername, k6flex|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1237)","(_id, 1504)","(originalUsername, melanie.solis45)",,"(encodedUsername, melanie.solis45|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1238)","(_id, 1505)","(originalUsername, yagurlshort)",,"(encodedUsername, yagurlshort|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1239)","(_id, 1506)","(originalUsername, samierah.0o)",,"(encodedUsername, samierah.0o|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1240)","(_id, 1507)","(originalUsername, awimpye5)",,"(encodedUsername, awimpye5|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1241)","(_id, 1508)","(originalUsername, amontijobernal)",,"(encodedUsername, amontijobernal|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1242)","(_id, 1509)","(originalUsername, hamzahhussain20)",,"(encodedUsername, hamzahhussain20|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1243)","(_id, 1510)","(originalUsername, n_griffis28)",,"(encodedUsername, n_griffis28|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1244)","(_id, 1511)","(originalUsername, lilyyyyy_7)",,"(encodedUsername, lilyyyyy_7|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1245)","(_id, 1512)","(originalUsername, young_pizzaboy)",,"(encodedUsername, young_pizzaboy|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1246)","(_id, 1513)","(originalUsername, hyeolhhyekhye20)",,"(encodedUsername, hyeolhhyekhye20|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1247)","(_id, 1514)","(originalUsername, fknwitmelanie)",,"(encodedUsername, fknwitmelanie|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1248)","(_id, 1515)","(originalUsername, kaycehere)",,"(encodedUsername, kaycehere|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1249)","(_id, 1516)","(originalUsername, l_raicic2019)",,"(encodedUsername, l_raicic2019|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1250)","(_id, 1517)","(originalUsername, rlachester39)",,"(encodedUsername, rlachester39|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1251)","(_id, 1518)","(originalUsername, bluealex17)",,"(encodedUsername, bluealex17|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1252)","(_id, 1519)","(originalUsername, mariela_1520)",,"(encodedUsername, mariela_1520|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1253)","(_id, 1520)","(originalUsername, khian_onapple69)",,"(encodedUsername, khian_onapple69|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1254)","(_id, 1521)","(originalUsername, willianvela11)",,"(encodedUsername, willianvela11|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1255)","(_id, 1522)","(originalUsername, sophiahodge21)",,"(encodedUsername, sophiahodge21|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1256)","(_id, 1536)","(originalUsername, y2k.sky)",,"(encodedUsername, y2k.sky|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1257)","(_id, 1537)","(originalUsername, moneaaadabratt)",,"(encodedUsername, moneaaadabratt|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1258)","(_id, 1538)","(originalUsername, eomdada_thebest)",,"(encodedUsername, eomdada_thebest|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1259)","(_id, 1539)","(originalUsername, bubblegum.em)",,"(encodedUsername, bubblegum.em|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1260)","(_id, 1540)","(originalUsername, oliviagraphia)",,"(encodedUsername, oliviagraphia|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1261)","(_id, 1541)","(originalUsername, tyne_barrera12)",,"(encodedUsername, tyne_barrera12|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1262)","(_id, 1542)","(originalUsername, otaualo)",,"(encodedUsername, otaualo|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1263)","(_id, 1543)","(originalUsername, statixtv)",,"(encodedUsername, statixtv|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1264)","(_id, 1544)","(originalUsername, sandy_24k)",,"(encodedUsername, sandy_24k|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1265)","(_id, 1545)","(originalUsername, mach_42)",,"(encodedUsername, mach_42|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1266)","(_id, 1546)","(originalUsername, kelliejustine07)",,"(encodedUsername, kelliejustine07|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1267)","(_id, 1547)","(originalUsername, k.c12345678910)",,"(encodedUsername, k.c12345678910|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1268)","(_id, 1548)","(originalUsername, glennals_11)",,"(encodedUsername, glennals_11|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1269)","(_id, 1562)","(originalUsername, adrian_lujano20)",,"(encodedUsername, adrian_lujano20|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1270)","(_id, 1563)","(originalUsername, jordansnewsc)",,"(encodedUsername, jordansnewsc|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1271)","(_id, 1564)","(originalUsername, s4pf_thegoat12)",,"(encodedUsername, s4pf_thegoat12|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1272)","(_id, 1565)","(originalUsername, elizabeth.08307)",,"(encodedUsername, elizabeth.08307|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1273)","(_id, 1566)","(originalUsername, bjaj1234)",,"(encodedUsername, bjaj1234|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1274)","(_id, 1567)","(originalUsername, izalenski)",,"(encodedUsername, izalenski|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1275)","(_id, 1568)","(originalUsername, carmen.reyesss)",,"(encodedUsername, carmen.reyesss|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1276)","(_id, 1569)","(originalUsername, adelita.meza)",,"(encodedUsername, adelita.meza|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1277)","(_id, 1570)","(originalUsername, amour.khayyyaaa)",,"(encodedUsername, amour.khayyyaaa|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1278)","(_id, 1571)","(originalUsername, kristy_li21)",,"(encodedUsername, kristy_li21|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1279)","(_id, 1572)","(originalUsername, sixruiz21690)",,"(encodedUsername, sixruiz21690|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1280)","(_id, 1573)","(originalUsername, tasyana_f2019)",,"(encodedUsername, tasyana_f2019|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1281)","(_id, 1588)","(originalUsername, billy_fredrick)",,"(encodedUsername, billy_fredrick|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1282)","(_id, 1589)","(originalUsername, d_debarre2021)",,"(encodedUsername, d_debarre2021|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1283)","(_id, 1590)","(originalUsername, savvdapotato)",,"(encodedUsername, savvdapotato|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1284)","(_id, 1591)","(originalUsername, jennia_baby)",,"(encodedUsername, jennia_baby|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1285)","(_id, 1592)","(originalUsername, a685858z)",,"(encodedUsername, a685858z|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1286)","(_id, 1593)","(originalUsername, rubi_g3949)",,"(encodedUsername, rubi_g3949|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1287)","(_id, 1594)","(originalUsername, michaelryanjoel)",,"(encodedUsername, michaelryanjoel|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1288)","(_id, 1595)","(originalUsername, lilgreg1345)",,"(encodedUsername, lilgreg1345|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1289)","(_id, 1596)","(originalUsername, the_goat1029)",,"(encodedUsername, the_goat1029|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1290)","(_id, 1597)","(originalUsername, cody_thieme19)",,"(encodedUsername, cody_thieme19|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1291)","(_id, 1609)","(originalUsername, she2fam0us)",,"(encodedUsername, she2fam0us|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1292)","(_id, 1610)","(originalUsername, lexly_p)",,"(encodedUsername, lexly_p|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1293)","(_id, 1611)","(originalUsername, bruhimray)",,"(encodedUsername, bruhimray|)"
"(Package Name, com.snapchat.android)","(Original Database Name, main.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/main.db)","(Table Name, CombinedUsername)","(Line ID, 1294)","(_id, 1612)","(originalUsername, carlosuhurd)",,"(encodedUsername, carlosuhurd|)"
