PID,DN,DP,TN,RL,key,value
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 320)","(key, live_gift_5685)","(value, Note)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 321)","(key, live_gift_5686)","(value, Dance Together)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 322)","(key, live_gift_5687)","(value, Rising Star)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 323)","(key, live_gift_5688)","(value, Disco Ball)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 324)","(key, live_gift_5689)","(value, Laughing)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 325)","(key, live_gift_5690)","(value, Amazing)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 326)","(key, live_gift_5691)","(value, Party)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 327)","(key, live_gift_5692)","(value, Hilarious)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 328)","(key, live_gift_5693)","(value, Flowers)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 329)","(key, live_gift_5694)","(value, Love)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 330)","(key, live_gift_5703)","(value, Three colored dumplings)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 331)","(key, live_gift_5704)","(value, Carp streamer)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 332)","(key, live_gift_5705)","(value, Rising Star)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 333)","(key, live_gift_5706)","(value, Chocolate)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 334)","(key, live_gift_5707)","(value, Love you)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 335)","(key, live_gift_5708)","(value, Love Tag)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 336)","(key, live_gift_5711)","(value, Fireball)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 337)","(key, live_gift_5712)","(value, Trophy)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 338)","(key, live_gift_5713)","(value, Crown)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 339)","(key, live_gift_5714)","(value, Magic stick)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 340)","(key, live_gift_5718)","(value, Present)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 341)","(key, live_gift_5719)","(value, Fire)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 342)","(key, live_gift_5720)","(value, Cake)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 343)","(key, live_gift_5725)","(value, Fans' Applause)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 344)","(key, live_gift_5726)","(value, Knee sliding)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 345)","(key, live_gift_5727)","(value, Fan cheer)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 346)","(key, live_gift_5728)","(value, Goal Celebration)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 347)","(key, live_gift_5729)","(value, Butterfly)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 348)","(key, live_gift_5730)","(value, Treehouse)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 349)","(key, live_gift_5731)","(value, Coral)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 350)","(key, live_gift_5732)","(value, Submarine)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 351)","(key, live_gift_5733)","(value, Phone)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 352)","(key, live_gift_5734)","(value, Goggles)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 353)","(key, live_gift_5735)","(value, Halo-Halo)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 354)","(key, live_gift_5736)","(value, Sasakazari)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 355)","(key, live_gift_5737)","(value, Flowers)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 356)","(key, live_gift_5738)","(value, Heart)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 357)","(key, live_gift_5739)","(value, Money Gun)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 358)","(key, live_gift_5740)","(value, Headphones)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 359)","(key, live_gift_5741)","(value, Goal)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 360)","(key, live_gift_5742)","(value, BUKO)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 361)","(key, live_gift_5743)","(value, Hibiscus)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 362)","(key, live_gift_5744)","(value, Guarana)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 363)","(key, live_gift_5745)","(value, Cat Paws)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 364)","(key, live_gift_5746)","(value, Daruma)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 365)","(key, live_gift_5754)","(value, Penlight)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 366)","(key, live_gift_copywriting_37)","(value, Panda)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 367)","(key, live_gift_copywriting_38)","(value, Rainbow Puke)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 368)","(key, live_gift_copywriting_5246)","(value, Hot air balloon)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 369)","(key, live_gift_copywriting_5640)","(value, Greeting Card)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 370)","(key, live_gift_copywriting_5651)","(value, Garland )"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 371)","(key, live_gift_copywriting_5655)","(value, Rose)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 372)","(key, live_gift_copywriting_5656)","(value, Flowers)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 373)","(key, live_gift_dicoball)","(value, Disco ball)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 374)","(key, live_gift_pallet_send_message_5643)","(value, donated)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 375)","(key, live_gift_send_message_to_anchor)","(value, {0:user} sent {1} {2:gift})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 376)","(key, live_gift_send_message_to_anyone)","(value, {0:user} sent {1} {2} {3:gift})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 377)","(key, live_gift_send_message_to_anyuser)","(value, {0:user} sent {1:user} {2} {3:gift})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 378)","(key, live_im_welcome_anchor)","(value, You're now LIVE! Have fun interacting with viewers and remember to create a safe viewing experience by following our Community Guidelines.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 379)","(key, live_im_welcome_message)","(value, Welcome to TikTok LIVE! Have fun interacting with the host and other viewers in real-time and remember to create a safe viewing experience by following our Community Guidelines.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 380)","(key, live_notify_jump_tip)","(value, Go to {0}'s Live room?)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 381)","(key, live_notify_jump_tip_2)","(value, Go to {0}'s live room?)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 382)","(key, live_plain_text)","(value, {0:string})"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 383)","(key, live_prop_1)","(value, Candy)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 384)","(key, live_review_copywriter_Infringement_of_copyright)","(value, Inaccurate information or impersonation)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 385)","(key, live_review_copywriter_against_community_policy)","(value, Against Community Policy)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 386)","(key, live_review_copywriter_against_live_policy)","(value, Violates community guidelines)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 387)","(key, live_review_copywriter_avatar_nickname)","(value, Avatar/nickname violation)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 388)","(key, live_review_copywriter_ban_letter_0)","(value, Your live stream has broken the rules on ‘’{}“ and has been disconnected. Tap here to view penalty information >>>)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 389)","(key, live_review_copywriter_bullying_harassment)","(value, Bullying or harassment)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 390)","(key, live_review_copywriter_chat_ban_warn_format)","(value, Your comment on LIVE was reported for violating our Community Guidelines. Commenting on LIVE may be revoked after multiple reports of misconduct.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 391)","(key, live_review_copywriter_close_letter_0)","(value, Your live stream has broken the rules on {0} and has been disconnected. Tap here to view penalty information >>>)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 392)","(key, live_review_copywriter_close_letter_1)","(value, Your live stream has broken the rules on {0} and has been disconnected.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 393)","(key, live_review_copywriter_close_letter_3)","(value, Your live stream has broken the rules on {0} and has been disconnected.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 394)","(key, live_review_copywriter_close_room_international)","(value, Your livestream contains a {0:pref} violation and has been terminated. Tap here to see details>>>)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 395)","(key, live_review_copywriter_commercial_advertisement)","(value, Commercial Advertisement)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 396)","(key, live_review_copywriter_controversial_content)","(value, Controversial content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 397)","(key, live_review_copywriter_copywrite_risk)","(value, Copyright infringement)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 398)","(key, live_review_copywriter_cover_fail_notice_with_reason)","(value, The cover photo you uploaded contains a {0} violation. Upload a different cover photo.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 399)","(key, live_review_copywriter_cover_reset_notice_with_reason)","(value, The cover photo you uploaded contains a {0} violation and has been restored. Upload a different cover photo.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 400)","(key, live_review_copywriter_danger_to_minors)","(value, Danger to minors)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 401)","(key, live_review_copywriter_danger_to_minors_age_requirements)","(value, Danger to minors - age requirements)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 402)","(key, live_review_copywriter_dangerous_behivavior)","(value, Dangerous behavior)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 403)","(key, live_review_copywriter_dangerous_individuals_or_organizations)","(value, Dangerous individuals or organizations)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 404)","(key, live_review_copywriter_discomforting_content)","(value, Discomforting Content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 405)","(key, live_review_copywriter_disturbing_content)","(value, Disturbing content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 406)","(key, live_review_copywriter_dress_not_fit)","(value, Inappropriate clothing)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 407)","(key, live_review_copywriter_false_information_or_spam)","(value, False information or spam)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 408)","(key, live_review_copywriter_harassment_or_bullying)","(value, Harassment or bullying)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 409)","(key, live_review_copywriter_hate_speech)","(value, Hate speech)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 410)","(key, live_review_copywriter_hate_speech_live)","(value, Hate speech)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 411)","(key, live_review_copywriter_illegal_content)","(value, Illegal Content)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 412)","(key, live_review_copywriter_illegal_or_unlawful_activity)","(value, Illegal or unlawful activity)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 413)","(key, live_review_copywriter_inaccurate_information_or_impersonation)","(value, Inaccurate information or impersonation)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 414)","(key, live_review_copywriter_juvenile_behavior)","(value, Misbehavior of teenagers)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 415)","(key, live_review_copywriter_juvenile_content)","(value, Does not meet age requirements)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 416)","(key, live_review_copywriter_live_violation)","(value, LIVE violation)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 417)","(key, live_review_copywriter_live_violation_detail)","(value, Your LIVE video contains {0}. Make necessary changes to your video to avoid suspension.)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 418)","(key, live_review_copywriter_nudity_or_sexual_conduct)","(value, Nudity or sexual conduct)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 419)","(key, live_review_copywriter_ok)","(value, OK)"
"(PID, com.zhiliaoapp.musically)","(DN, i18n_live)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.zhiliaoapp.musically/databases/i18n_live)","(TN, translation)","(RL, 420)","(key, live_review_copywriter_see_through_look)","(value, See-through Look)"
