PID,DN,DP,TN,RL,_id,capture_time,capture_file_name,capture_server_ip,capture_server_port,capture_app_name_main,capture_app_name_all,capture_proxy_type,capture_protocol_no,capture_pkg_name_all,capture_set_id
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 304)","(_id, 304)","(capture_time, 1618077919907)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6648831141077974233.dat)","(capture_server_ip, 172.217.3.106)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 305)","(_id, 305)","(capture_time, 1618077919946)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5623497196791062028.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 0)","(capture_protocol_no, 17)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 306)","(_id, 306)","(capture_time, 1618077919954)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5977455165932180007.dat)","(capture_server_ip, 209.85.232.101)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 0)","(capture_protocol_no, 17)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 307)","(_id, 307)","(capture_time, 1618077919972)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture3623613159636535373.dat)","(capture_server_ip, 172.56.128.17)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 308)","(_id, 308)","(capture_time, 1618077920025)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6903253162211559501.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 309)","(_id, 309)","(capture_time, 1618077920036)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture7626808033211769609.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 310)","(_id, 310)","(capture_time, 1618077920049)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1205552730129347881.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 311)","(_id, 311)","(capture_time, 1618077920124)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture334840820237976275.dat)","(capture_server_ip, 172.56.128.16)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 312)","(_id, 312)","(capture_time, 1618077920214)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture3944689264939810228.dat)","(capture_server_ip, 104.17.209.240)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 313)","(_id, 313)","(capture_time, 1618077920384)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture749463383716425115.dat)","(capture_server_ip, 54.209.52.156)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 314)","(_id, 314)","(capture_time, 1618077920523)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture2726191897092684786.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 315)","(_id, 315)","(capture_time, 1618077920632)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture661795491002508993.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 316)","(_id, 316)","(capture_time, 1618077920725)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture9023754623328267906.dat)","(capture_server_ip, 104.17.208.240)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 317)","(_id, 317)","(capture_time, 1618077920765)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1106869133935223854.dat)","(capture_server_ip, 172.217.10.78)","(capture_server_port, 443)","(capture_app_name_main, Google Play services)","(capture_app_name_all, Google Play services,Google Services Framework)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.gms,com.google.android.gsf)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 318)","(_id, 318)","(capture_time, 1618077920778)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6373540070288512542.dat)","(capture_server_ip, 54.211.30.53)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 319)","(_id, 319)","(capture_time, 1618077920886)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture776827952295772121.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 0)","(capture_protocol_no, 17)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 320)","(_id, 320)","(capture_time, 1618077920902)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture7038551266106614910.dat)","(capture_server_ip, 173.194.185.168)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 0)","(capture_protocol_no, 17)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 321)","(_id, 321)","(capture_time, 1618077920967)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1866741941078663696.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 322)","(_id, 322)","(capture_time, 1618077920978)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture7809672614737640058.dat)","(capture_server_ip, 172.56.128.17)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 0)","(capture_protocol_no, 17)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 323)","(_id, 323)","(capture_time, 1618077920984)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture342063817678437234.dat)","(capture_server_ip, 104.17.209.240)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 324)","(_id, 324)","(capture_time, 1618077921000)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5529408182903577491.dat)","(capture_server_ip, 172.56.128.16)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 0)","(capture_protocol_no, 17)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 325)","(_id, 325)","(capture_time, 1618077921021)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture3470664921364545934.dat)","(capture_server_ip, 173.194.185.168)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 326)","(_id, 326)","(capture_time, 1618077921024)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture1883946816673180395.dat)","(capture_server_ip, 173.194.185.168)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 327)","(_id, 327)","(capture_time, 1618077921065)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture964921830513857181.dat)","(capture_server_ip, 172.56.128.17)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 328)","(_id, 328)","(capture_time, 1618077921097)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture591791399569324241.dat)","(capture_server_ip, 172.56.128.16)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 329)","(_id, 329)","(capture_time, 1618077921124)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture7325515234704552234.dat)","(capture_server_ip, 34.205.57.170)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 330)","(_id, 330)","(capture_time, 1618077921211)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture4571390645734983540.dat)","(capture_server_ip, 172.56.128.14)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 331)","(_id, 331)","(capture_time, 1618077921253)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture9112409673083728641.dat)","(capture_server_ip, 172.217.3.106)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 332)","(_id, 332)","(capture_time, 1618077921280)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture6110659484289077126.dat)","(capture_server_ip, 173.194.185.168)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 333)","(_id, 333)","(capture_time, 1618077921321)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture7768605402294171574.dat)","(capture_server_ip, 173.194.185.168)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 334)","(_id, 334)","(capture_time, 1618077921371)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5155102055440817392.dat)","(capture_server_ip, 172.56.128.17)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 335)","(_id, 335)","(capture_time, 1618077921414)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture8319244066277981527.dat)","(capture_server_ip, 172.56.128.16)","(capture_server_port, 443)","(capture_app_name_main, YouTube)","(capture_app_name_all, YouTube)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.youtube)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 336)","(_id, 336)","(capture_time, 1618077921438)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture8630945206595805433.dat)","(capture_server_ip, 172.217.10.3)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 337)","(_id, 337)","(capture_time, 1618077921508)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture9178411494041975964.dat)","(capture_server_ip, 54.221.207.125)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 338)","(_id, 338)","(capture_time, 1618077921863)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture5324151790230565845.dat)","(capture_server_ip, 54.211.37.214)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 339)","(_id, 339)","(capture_time, 1618077922205)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture125512488123182099.dat)","(capture_server_ip, 52.0.169.231)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 340)","(_id, 340)","(capture_time, 1618077922262)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture168727964290127263.dat)","(capture_server_ip, 104.124.2.170)","(capture_server_port, 443)","(capture_app_name_main, TikTok)","(capture_app_name_all, TikTok)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.zhiliaoapp.musically)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 341)","(_id, 341)","(capture_time, 1618077922278)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture8182667044247978324.dat)","(capture_server_ip, 130.44.212.180)","(capture_server_port, 443)","(capture_app_name_main, TikTok)","(capture_app_name_all, TikTok)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.zhiliaoapp.musically)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 342)","(_id, 342)","(capture_time, 1618077922537)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture3275728406004734629.dat)","(capture_server_ip, 104.124.2.168)","(capture_server_port, 443)","(capture_app_name_main, TikTok)","(capture_app_name_all, TikTok)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.zhiliaoapp.musically)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 343)","(_id, 343)","(capture_time, 1618077922659)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture3612643007182371108.dat)","(capture_server_ip, 54.221.196.38)","(capture_server_port, 443)","(capture_app_name_main, Tuesdays)","(capture_app_name_all, Tuesdays)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.tmobile.tuesdays)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 344)","(_id, 344)","(capture_time, 1618077922769)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture7073355657425078333.dat)","(capture_server_ip, 104.124.2.171)","(capture_server_port, 443)","(capture_app_name_main, TikTok)","(capture_app_name_all, TikTok)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.zhiliaoapp.musically)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 345)","(_id, 345)","(capture_time, 1618077923062)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture2472894926766917298.dat)","(capture_server_ip, 104.124.2.177)","(capture_server_port, 443)","(capture_app_name_main, TikTok)","(capture_app_name_all, TikTok)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.zhiliaoapp.musically)","(capture_set_id, 1618077687062)"
"(PID, app.greyshirts.sslcapture)","(DN, schedule.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/app.greyshirts.sslcapture/databases/schedule.db)","(TN, capture)","(RL, 346)","(_id, 346)","(capture_time, 1618077923070)","(capture_file_name, /data/user/0/app.greyshirts.sslcapture/files/capture7413959196823205843.dat)","(capture_server_ip, 142.250.64.66)","(capture_server_port, 443)","(capture_app_name_main, Google Play services)","(capture_app_name_all, Google Play services,Google Services Framework)","(capture_proxy_type, 1)","(capture_protocol_no, 6)","(capture_pkg_name_all, com.google.android.gms,com.google.android.gsf)","(capture_set_id, 1618077687062)"
