PID,DN,DP,TN,RL,_id,friendRowId,userId,suggestionReason,suggestionToken,added,hidden,seen,deltaForceKey,hiddenTimestamp,score,rankingProfileId,suggestionReasonForToken
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 88)","(_id, 7488)","(friendRowId, 1425)","(userId, fcc3d8e0-c52c-4f09-b250-ebaaeef0d56a)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAANUQmK26MinwqcAujUdNPzKvftTnRpegVcbPIFBjYzRG7Z-dw1ZLRTPqxI5s4KOzbJhH5doNwF5e7tpNDp32eilo6cSNK3dKYG4YJ2Oqt8FZ4bv57XnTIu_FHXF8ThJZ1BUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA52UzLL9JARDBguK7Ra0Evg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 89)","(_id, 7489)","(friendRowId, 134)","(userId, c5d3b66d-a88f-4427-a0de-446030b5a42f)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAACrVdkcQso0akKsI3Yk-wu4Wl94HYyR7abdZP_72ERjWBA1P9Ac68abjWJeqNlBkIESvWdG8lk80S4mlFn42bN2rB0db2wifKLmD182rzjWMThEyCY6x7hLQ5OxI9KjXyxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA4GbxYJudbQ9T3DeJbRQ0Ow)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 90)","(_id, 7490)","(friendRowId, 1115)","(userId, 62a863ee-1cf5-4638-9ac8-3d1e3dd993b0)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAJX2EzKXgucrDSuxCIZOXvxdZIcCH8JuiEiSy0e6tQ7NxZGjLyVFRkTDYGIIA5Hscda6Rcbc5vSN22sZTUoTEYjWV8LqRB6P13vCytI7oVm_-Rl6mI9Ks5EP6jD5lU6guhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAyTrdeEr5jwX5N8Y-u0ZRNw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 91)","(_id, 7491)","(friendRowId, 1426)","(userId, b6ea1117-937d-407d-b937-8c311ba09521)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAALYyp7crJyNEEtWKfmMBnDxk3Oc76brAq3eUySAZxSfcP5qGx5fbLquZumoAmPkAuoMOpeSP165qvXQlDO_Y7dQZcRkb9jYDPWblcRt7adY55hbO7z33ivNvBKa_pRb_MhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAOAJszo9dBF2nAwgDzxFVCQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 92)","(_id, 7492)","(friendRowId, 1417)","(userId, 7c8b5f94-6342-452d-b3a9-7c668c4b15f8)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAHYpEB51oBvwcPtCyWuGNTFQMcqa8Wez17WY1317_Ncq1Z5ZjlLKh4y17t_qIrlIgQc4VMFoJftT83QEO45Jiodnu__-MX5otTBaGmntmtpXTv29BKNlfrN3aSodCeCJMhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAA3MjOR9n4t8ZBWpwUj06JXw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 93)","(_id, 7493)","(friendRowId, 1430)","(userId, 815d710a-8ec2-440d-897e-adf98136f039)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAALUuu2fIhdiLepsVjVUUk7paWI3NT0vg38H7HLEMqqCc8fmNNj7XuNKzSfm5EX7QMp0TkHaHcGyEPakYGFHn--k5m2_eoMgmRTkITTkyUXPnjI3CAe2fBrPTTxPB9pwgPhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAitG7pK0PRNg2jTdrO1bOVw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 94)","(_id, 7494)","(friendRowId, 1428)","(userId, 7775c796-32bb-4cad-8fba-c7ba8237e5c7)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAANMejZAdJ6bUnzbP8CWfajb-tglD7UNCDR9LoFDk6HDUVKXVRf4oeg00QFyRtnwcfqqxi2BoX91L8CbjMjvYeHq8OlEXag17yQ495NeXzj2pbcrZEQ26rACGDwxJHhVXexUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAA-y2hsDVccECKWedBQKm2A)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 95)","(_id, 7495)","(friendRowId, 823)","(userId, c1cc4233-454e-4a18-a094-c2235d8818b4)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAC4st05KVejg-a8jd2uy0abrmx9RXrT0vt3buDgUgDMG9uCXTiW8eBHSXcLRYZcoGPci14ob5iiJ-7e3cc74FmTJEzBn7iUCIouqCkqqI7l-Rn0Agl_dClMGvGNTPh20uhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAdOP3aNfXFnCbrs_ZZy275Q)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 96)","(_id, 7496)","(friendRowId, 1161)","(userId, 3bbaa34e-8015-4de5-9bbd-7c6bb6bbaa8f)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAKrWUKC8vvZHdViZeOiXBaBP0ICfxAkzzbP5l4l4tOPFhdRi1eykhy0gnojaL_h7O0qJkXZJaZAkGpVIVMPN19zO35HEcVph3VAdc-p6rL2H9qzFoHJCvJflhMReIh9_ixUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAOAy9ZlcWCnb1elAM285coQ)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 97)","(_id, 7497)","(friendRowId, 1416)","(userId, 6917e7f0-d6b3-4617-a739-a8b53a787e10)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAHbebjIupLCXj7-SfcqHBiWrrGM8pABccCUs7ganvnXkJML3nVRBFCFWNI2hz8fSeVK1C-ROw4MpeQ4ApaeIt2IvvXZamJpOzSpY6tgc40Ajvm3MgF7LJoMyWsNZ6j3ydBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAqlKC_BDte87hHbkfSocMTA)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 98)","(_id, 7498)","(friendRowId, 977)","(userId, ffbbc2a1-ff4c-43e9-8c82-7fd76aeb7757)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAALPrcS58JSC-XEiKULvbqxM7iZw7Cpf8v1sKL9lQLrCzHHWBwlNPguT_mC8bAJnYbVjyYjjLNxV_bvkUGb6n7v-Ap3m5AwTr-LdQ4NFqsN1xJPlLP9XieFkdVxRgICNTQBUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAcE7WIBHmdkKJpyYl3xOXRg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 99)","(_id, 7499)","(friendRowId, 1429)","(userId, 624b80c5-0ed2-47d4-bda1-b57e323a5074)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAL0St1OjsFa9nosUxJ7sxnmZtgC6gjYfcHr8jZDnretAYllDPrqbq4YBTcdhcK1rizc2esDXbsVRe9OBmeSjsThoiE0Zw_6xY_VEugwiDPnhuE96xS9TBzC8g3AENfBfNhUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAK9QEhpGyjF1Xa_WRcaLcvw)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, SuggestedFriend)","(RL, 100)","(_id, 7500)","(friendRowId, 1427)","(userId, 02bdbb7a-b977-4804-a4db-a7e9e0e5d1e4)","(suggestionReason, )","(suggestionToken, BgAAAAcAAABrNDEwMjk5YAAAAIba9KBsILLqHYlVl5vP9H5ViNNY9toSx7FYd5pH_sf416vYiCOZx48dmHjBHkCWX5kPMf2wKQPIrhWZmbSpTcQkkDJ1rZVxL5BRFbyLnqWPr5H2a9zv0a98XlQ5BGl_AxUAAABmcmllbmQtcmVjb21tZW5kYXRpb24QAAAAFv9ZC028AjmoKH-8KIIxEg)","(added, 0)","(hidden, 0)","(seen, 1)","(deltaForceKey, 0)","(hiddenTimestamp, 0)","(score, None)","(rankingProfileId, None)","(suggestionReasonForToken, None)"
