PID,DN,DP,TN,RL,_id,originalUsername,mutableUsername,encodedUsername
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1)","(_id, 1)","(originalUsername, heisenbergcarro)","(mutableUsername, heisenbergcarro)","(encodedUsername, heisenbergcarro|heisenbergcarro)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1161)","(_id, 1376)","(originalUsername, nipasdiablo)","(mutableUsername, None)","(encodedUsername, nipasdiablo|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1162)","(_id, 1377)","(originalUsername, gabr13llaw)","(mutableUsername, None)","(encodedUsername, gabr13llaw|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1163)","(_id, 1380)","(originalUsername, dinoutalez)","(mutableUsername, None)","(encodedUsername, dinoutalez|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1164)","(_id, 1381)","(originalUsername, zay12_345)","(mutableUsername, None)","(encodedUsername, zay12_345|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1165)","(_id, 1382)","(originalUsername, csullivan0601)","(mutableUsername, None)","(encodedUsername, csullivan0601|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1166)","(_id, 1383)","(originalUsername, daddyx3947)","(mutableUsername, None)","(encodedUsername, daddyx3947|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1167)","(_id, 1384)","(originalUsername, bigmari2112)","(mutableUsername, None)","(encodedUsername, bigmari2112|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1168)","(_id, 1385)","(originalUsername, bethany_hayes1)","(mutableUsername, None)","(encodedUsername, bethany_hayes1|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1169)","(_id, 1386)","(originalUsername, youngthug5239)","(mutableUsername, None)","(encodedUsername, youngthug5239|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1170)","(_id, 1387)","(originalUsername, karlar256)","(mutableUsername, None)","(encodedUsername, karlar256|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1171)","(_id, 1388)","(originalUsername, nikomanjares)","(mutableUsername, None)","(encodedUsername, nikomanjares|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1172)","(_id, 1389)","(originalUsername, is_yobitch)","(mutableUsername, None)","(encodedUsername, is_yobitch|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1173)","(_id, 1390)","(originalUsername, lilbabyduck101)","(mutableUsername, None)","(encodedUsername, lilbabyduck101|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1174)","(_id, 1391)","(originalUsername, lucasblythe21)","(mutableUsername, None)","(encodedUsername, lucasblythe21|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1175)","(_id, 1392)","(originalUsername, yuliana45075)","(mutableUsername, None)","(encodedUsername, yuliana45075|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1176)","(_id, 1393)","(originalUsername, mojo_ibarra8)","(mutableUsername, None)","(encodedUsername, mojo_ibarra8|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1177)","(_id, 1394)","(originalUsername, dsoll30)","(mutableUsername, None)","(encodedUsername, dsoll30|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1178)","(_id, 1395)","(originalUsername, liyahhbarbiee)","(mutableUsername, None)","(encodedUsername, liyahhbarbiee|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1179)","(_id, 1396)","(originalUsername, basketballbee82)","(mutableUsername, None)","(encodedUsername, basketballbee82|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1180)","(_id, 1397)","(originalUsername, owen_rendon)","(mutableUsername, None)","(encodedUsername, owen_rendon|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1181)","(_id, 1398)","(originalUsername, flameblossom)","(mutableUsername, None)","(encodedUsername, flameblossom|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1182)","(_id, 1399)","(originalUsername, lillyk138)","(mutableUsername, None)","(encodedUsername, lillyk138|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1183)","(_id, 1400)","(originalUsername, antwann_1002)","(mutableUsername, None)","(encodedUsername, antwann_1002|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1184)","(_id, 1401)","(originalUsername, kendrick3046)","(mutableUsername, None)","(encodedUsername, kendrick3046|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1185)","(_id, 1402)","(originalUsername, pkisdabomb)","(mutableUsername, None)","(encodedUsername, pkisdabomb|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1186)","(_id, 1422)","(originalUsername, a_maddie10)","(mutableUsername, None)","(encodedUsername, a_maddie10|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1187)","(_id, 1423)","(originalUsername, crackheadof2018)","(mutableUsername, None)","(encodedUsername, crackheadof2018|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1188)","(_id, 1424)","(originalUsername, juliajaness20)","(mutableUsername, None)","(encodedUsername, juliajaness20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1189)","(_id, 1425)","(originalUsername, blazerfan141234)","(mutableUsername, None)","(encodedUsername, blazerfan141234|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1190)","(_id, 1426)","(originalUsername, zoylacastillo20)","(mutableUsername, None)","(encodedUsername, zoylacastillo20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1191)","(_id, 1436)","(originalUsername, teeganob13)","(mutableUsername, None)","(encodedUsername, teeganob13|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1192)","(_id, 1437)","(originalUsername, mikebeyer19)","(mutableUsername, None)","(encodedUsername, mikebeyer19|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1193)","(_id, 1438)","(originalUsername, soulsnatchaaaah)","(mutableUsername, None)","(encodedUsername, soulsnatchaaaah|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1194)","(_id, 1439)","(originalUsername, m_kamil4593)","(mutableUsername, None)","(encodedUsername, m_kamil4593|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1195)","(_id, 1440)","(originalUsername, inaxprincess)","(mutableUsername, None)","(encodedUsername, inaxprincess|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1196)","(_id, 1441)","(originalUsername, gbennett008)","(mutableUsername, None)","(encodedUsername, gbennett008|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1197)","(_id, 1442)","(originalUsername, itzmeaddi20)","(mutableUsername, None)","(encodedUsername, itzmeaddi20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1198)","(_id, 1443)","(originalUsername, sheluvqbandz)","(mutableUsername, None)","(encodedUsername, sheluvqbandz|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1199)","(_id, 1444)","(originalUsername, lil_luis710)","(mutableUsername, None)","(encodedUsername, lil_luis710|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1200)","(_id, 1445)","(originalUsername, d_davila2886)","(mutableUsername, None)","(encodedUsername, d_davila2886|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1201)","(_id, 1446)","(originalUsername, madddie_79)","(mutableUsername, None)","(encodedUsername, madddie_79|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1202)","(_id, 1452)","(originalUsername, forniter20)","(mutableUsername, None)","(encodedUsername, forniter20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1203)","(_id, 1453)","(originalUsername, luh_draxo420)","(mutableUsername, None)","(encodedUsername, luh_draxo420|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1204)","(_id, 1454)","(originalUsername, sugar_mummy6290)","(mutableUsername, None)","(encodedUsername, sugar_mummy6290|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1205)","(_id, 1455)","(originalUsername, slim_mar1)","(mutableUsername, None)","(encodedUsername, slim_mar1|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1206)","(_id, 1456)","(originalUsername, leslyearroy3664)","(mutableUsername, None)","(encodedUsername, leslyearroy3664|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1207)","(_id, 1457)","(originalUsername, thaethy_l)","(mutableUsername, None)","(encodedUsername, thaethy_l|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1208)","(_id, 1458)","(originalUsername, colby_chamb2019)","(mutableUsername, None)","(encodedUsername, colby_chamb2019|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1209)","(_id, 1459)","(originalUsername, simpsonb3)","(mutableUsername, None)","(encodedUsername, simpsonb3|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1210)","(_id, 1460)","(originalUsername, blaniefrmthechi)","(mutableUsername, None)","(encodedUsername, blaniefrmthechi|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1211)","(_id, 1461)","(originalUsername, eddie_cherniy19)","(mutableUsername, None)","(encodedUsername, eddie_cherniy19|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1212)","(_id, 1462)","(originalUsername, guytheophile_fr)","(mutableUsername, None)","(encodedUsername, guytheophile_fr|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1213)","(_id, 1463)","(originalUsername, moe_smoke303)","(mutableUsername, None)","(encodedUsername, moe_smoke303|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1214)","(_id, 1464)","(originalUsername, luvkayx)","(mutableUsername, None)","(encodedUsername, luvkayx|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1215)","(_id, 1470)","(originalUsername, vibezwit.tay)","(mutableUsername, None)","(encodedUsername, vibezwit.tay|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1216)","(_id, 1471)","(originalUsername, jayl.ynn7)","(mutableUsername, None)","(encodedUsername, jayl.ynn7|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1217)","(_id, 1472)","(originalUsername, dennis_reye9030)","(mutableUsername, None)","(encodedUsername, dennis_reye9030|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1218)","(_id, 1473)","(originalUsername, jordyn_jour2020)","(mutableUsername, None)","(encodedUsername, jordyn_jour2020|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1219)","(_id, 1474)","(originalUsername, mikeyonfroy)","(mutableUsername, None)","(encodedUsername, mikeyonfroy|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1220)","(_id, 1475)","(originalUsername, genesisw08)","(mutableUsername, None)","(encodedUsername, genesisw08|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1221)","(_id, 1476)","(originalUsername, jordynlee2020)","(mutableUsername, None)","(encodedUsername, jordynlee2020|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1222)","(_id, 1477)","(originalUsername, flexgodooo)","(mutableUsername, None)","(encodedUsername, flexgodooo|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1223)","(_id, 1478)","(originalUsername, meechie4k)","(mutableUsername, None)","(encodedUsername, meechie4k|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1224)","(_id, 1479)","(originalUsername, mynameis_miaxx)","(mutableUsername, None)","(encodedUsername, mynameis_miaxx|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1225)","(_id, 1488)","(originalUsername, kenma_kozum9)","(mutableUsername, None)","(encodedUsername, kenma_kozum9|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1226)","(_id, 1489)","(originalUsername, hermelagoitaom)","(mutableUsername, None)","(encodedUsername, hermelagoitaom|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1227)","(_id, 1490)","(originalUsername, e_perez6585)","(mutableUsername, None)","(encodedUsername, e_perez6585|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1228)","(_id, 1491)","(originalUsername, hilltop771)","(mutableUsername, None)","(encodedUsername, hilltop771|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1229)","(_id, 1492)","(originalUsername, ojfromtheg2020)","(mutableUsername, None)","(encodedUsername, ojfromtheg2020|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1230)","(_id, 1493)","(originalUsername, tatedawson38)","(mutableUsername, None)","(encodedUsername, tatedawson38|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1231)","(_id, 1494)","(originalUsername, eric_long1234)","(mutableUsername, None)","(encodedUsername, eric_long1234|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1232)","(_id, 1495)","(originalUsername, luismina503)","(mutableUsername, None)","(encodedUsername, luismina503|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1233)","(_id, 1496)","(originalUsername, mje.005)","(mutableUsername, None)","(encodedUsername, mje.005|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1234)","(_id, 1497)","(originalUsername, mojtaba_dc)","(mutableUsername, None)","(encodedUsername, mojtaba_dc|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1235)","(_id, 1502)","(originalUsername, night4801)","(mutableUsername, None)","(encodedUsername, night4801|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1236)","(_id, 1503)","(originalUsername, k6flex)","(mutableUsername, None)","(encodedUsername, k6flex|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1237)","(_id, 1504)","(originalUsername, melanie.solis45)","(mutableUsername, None)","(encodedUsername, melanie.solis45|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1238)","(_id, 1505)","(originalUsername, yagurlshort)","(mutableUsername, None)","(encodedUsername, yagurlshort|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1239)","(_id, 1506)","(originalUsername, samierah.0o)","(mutableUsername, None)","(encodedUsername, samierah.0o|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1240)","(_id, 1507)","(originalUsername, awimpye5)","(mutableUsername, None)","(encodedUsername, awimpye5|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1241)","(_id, 1508)","(originalUsername, amontijobernal)","(mutableUsername, None)","(encodedUsername, amontijobernal|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1242)","(_id, 1509)","(originalUsername, hamzahhussain20)","(mutableUsername, None)","(encodedUsername, hamzahhussain20|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1243)","(_id, 1510)","(originalUsername, n_griffis28)","(mutableUsername, None)","(encodedUsername, n_griffis28|)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/main.db)","(TN, CombinedUsername)","(RL, 1244)","(_id, 1511)","(originalUsername, lilyyyyy_7)","(mutableUsername, None)","(encodedUsername, lilyyyyy_7|)"
