PID,DN,DP,TN,RL,packageName,count
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 302)","(packageName, com.google.android.libraries.performance.primes#com.android.vending)","(count, 48)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 303)","(packageName, com.google.android.finsky.instantapps)","(count, 54)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 304)","(packageName, com.google.android.libraries.mdi.sync#com.android.vending)","(count, 3)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 305)","(packageName, com.google.android.libraries.onegoogle#com.android.vending)","(count, 34)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 306)","(packageName, com.google.android.libraries.personalization.footprints#com.android.vending)","(count, 34)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 307)","(packageName, com.google.android.libraries.consentverifier#com.android.vending)","(count, 30)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 308)","(packageName, com.google.geo.ar#com.google.ar.core)","(count, 15)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 309)","(packageName, com.google.android.gms.phenotype)","(count, 56)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 310)","(packageName, com.google.apps.drive.android#com.google.android.apps.docs)","(count, 49)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 311)","(packageName, com.google.android.gms.playlog.uploader)","(count, 97)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 312)","(packageName, com.google.android.partnersetup)","(count, 15)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 313)","(packageName, com.google.android.gms.update)","(count, 24)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 314)","(packageName, com.google.android.gms.ipa)","(count, 31)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 315)","(packageName, com.google.android.partnersetup#com.android.chrome)","(count, 17)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 316)","(packageName, com.google.android.gms)","(count, 111)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 317)","(packageName, com.google.android.libraries.communications.conference.user#com.google.android.gm)","(count, 27)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 318)","(packageName, com.google.android.apps.search.assistant.user#com.google.android.googlequicksearchbox)","(count, 30)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 319)","(packageName, com.google.android.apps.turbo)","(count, 10)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 320)","(packageName, com.google.android.gms.enterprise)","(count, 26)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 321)","(packageName, com.google.android.gms.droidguard)","(count, 22)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 322)","(packageName, com.google.android.gm)","(count, 32)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 323)","(packageName, com.google.lighter.android#com.google.android.apps.maps)","(count, 28)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 324)","(packageName, com.google.android.libraries.social.populous#com.google.android.apps.maps)","(count, 13)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 325)","(packageName, com.google.android.gms.tapandpay)","(count, 73)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 326)","(packageName, com.google.android.gms.learning#com.google.android.gms)","(count, 39)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 327)","(packageName, com.google.android.gms.learning#com.google.android.googlequicksearchbox)","(count, 8)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 328)","(packageName, assistant_auto_tng_libraries_device#com.google.android.googlequicksearchbox)","(count, 26)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 329)","(packageName, com.google.android.gms.romanesco)","(count, 50)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 330)","(packageName, com.google.android.gm#com.google.android.gm_Hub)","(count, 31)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 331)","(packageName, com.google.android.apps.photos)","(count, 123)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 332)","(packageName, com.google.android.gms.pay)","(count, 62)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 333)","(packageName, com.google.android.westworld)","(count, 98)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 334)","(packageName, com.google.android.gms.auth_folsom)","(count, 18)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 335)","(packageName, com.google.apps.dynamite#com.google.android.gm_Hub)","(count, 18)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 336)","(packageName, com.google.android.gms.platformconfigurator)","(count, 13)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 337)","(packageName, com.google.android.location)","(count, 116)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 338)","(packageName, com.google.android.gms.admob)","(count, 19)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 339)","(packageName, com.google.android.projection.gearhead)","(count, 48)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 340)","(packageName, com.google.android.libraries.search.googleapp.user#com.google.android.googlequicksearchbox)","(count, 102)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 341)","(packageName, com.google.android.gms.octarine)","(count, 13)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 342)","(packageName, com.google.android.gms.wearable)","(count, 21)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 343)","(packageName, com.google.android.apps.tachyon)","(count, 56)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 344)","(packageName, com.google.android.gms.people)","(count, 59)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 345)","(packageName, com.google.android.gms.nearby)","(count, 124)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 346)","(packageName, com.google.android.gms.googlehelp)","(count, 35)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 347)","(packageName, com.google.android.gms.car)","(count, 53)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 348)","(packageName, com.google.android.gms.wallet)","(count, 77)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 349)","(packageName, com.google.android.gms.ocr)","(count, 58)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 350)","(packageName, __sync)","(count, 404)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, ChangeCounts)","(RL, 351)","(packageName, com.google.android.googlequicksearchbox)","(count, 231)"
