PID,DN,DP,TN,RL,_id,event_id,name,value
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1238)","(_id, 1238)","(event_id, 113)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1239)","(_id, 1239)","(event_id, 113)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1240)","(_id, 1240)","(event_id, 113)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1241)","(_id, 1241)","(event_id, 113)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1242)","(_id, 1242)","(event_id, 113)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1243)","(_id, 1243)","(event_id, 113)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1244)","(_id, 1244)","(event_id, 114)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1245)","(_id, 1245)","(event_id, 114)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1246)","(_id, 1246)","(event_id, 114)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1247)","(_id, 1247)","(event_id, 114)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1248)","(_id, 1248)","(event_id, 114)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1249)","(_id, 1249)","(event_id, 114)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1250)","(_id, 1250)","(event_id, 114)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1251)","(_id, 1251)","(event_id, 114)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1252)","(_id, 1252)","(event_id, 114)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1253)","(_id, 1253)","(event_id, 114)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1254)","(_id, 1254)","(event_id, 114)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1255)","(_id, 1255)","(event_id, 115)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1256)","(_id, 1256)","(event_id, 115)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1257)","(_id, 1257)","(event_id, 115)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1258)","(_id, 1258)","(event_id, 115)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1259)","(_id, 1259)","(event_id, 115)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1260)","(_id, 1260)","(event_id, 115)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1261)","(_id, 1261)","(event_id, 115)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1262)","(_id, 1262)","(event_id, 115)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1263)","(_id, 1263)","(event_id, 115)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1264)","(_id, 1264)","(event_id, 115)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1265)","(_id, 1265)","(event_id, 115)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1266)","(_id, 1266)","(event_id, 116)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1267)","(_id, 1267)","(event_id, 116)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1268)","(_id, 1268)","(event_id, 116)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1269)","(_id, 1269)","(event_id, 116)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1270)","(_id, 1270)","(event_id, 116)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1271)","(_id, 1271)","(event_id, 116)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1272)","(_id, 1272)","(event_id, 116)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1273)","(_id, 1273)","(event_id, 116)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1274)","(_id, 1274)","(event_id, 116)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1275)","(_id, 1275)","(event_id, 116)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1276)","(_id, 1276)","(event_id, 116)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1277)","(_id, 1277)","(event_id, 117)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1278)","(_id, 1278)","(event_id, 117)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1279)","(_id, 1279)","(event_id, 117)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1280)","(_id, 1280)","(event_id, 117)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1281)","(_id, 1281)","(event_id, 117)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1282)","(_id, 1282)","(event_id, 117)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1283)","(_id, 1283)","(event_id, 117)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1284)","(_id, 1284)","(event_id, 117)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1285)","(_id, 1285)","(event_id, 117)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1286)","(_id, 1286)","(event_id, 117)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1287)","(_id, 1287)","(event_id, 117)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1288)","(_id, 1288)","(event_id, 118)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1289)","(_id, 1289)","(event_id, 118)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1290)","(_id, 1290)","(event_id, 118)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1291)","(_id, 1291)","(event_id, 118)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1292)","(_id, 1292)","(event_id, 118)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1293)","(_id, 1293)","(event_id, 118)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1294)","(_id, 1294)","(event_id, 118)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1295)","(_id, 1295)","(event_id, 118)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1296)","(_id, 1296)","(event_id, 118)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1297)","(_id, 1297)","(event_id, 118)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1298)","(_id, 1298)","(event_id, 118)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1299)","(_id, 1299)","(event_id, 119)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1300)","(_id, 1300)","(event_id, 119)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1301)","(_id, 1301)","(event_id, 119)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1302)","(_id, 1302)","(event_id, 119)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1303)","(_id, 1303)","(event_id, 119)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1304)","(_id, 1304)","(event_id, 119)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1305)","(_id, 1305)","(event_id, 119)","(name, model)","(value, SM-N970U1)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1306)","(_id, 1306)","(event_id, 119)","(name, tz-offset)","(value, -14400)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1307)","(_id, 1307)","(event_id, 119)","(name, device)","(value, d1q)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1308)","(_id, 1308)","(event_id, 119)","(name, hardware)","(value, qcom)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1309)","(_id, 1309)","(event_id, 119)","(name, manufacturer)","(value, samsung)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1310)","(_id, 1310)","(event_id, 120)","(name, product)","(value, d1que)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1311)","(_id, 1311)","(event_id, 120)","(name, net-type)","(value, 0)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1312)","(_id, 1312)","(event_id, 120)","(name, mobile-subtype)","(value, 13)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1313)","(_id, 1313)","(event_id, 120)","(name, os-uild)","(value, RP1A.200720.012)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1314)","(_id, 1314)","(event_id, 120)","(name, sdk-version)","(value, 30)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1315)","(_id, 1315)","(event_id, 120)","(name, fingerprint)","(value, samsung/d1que/d1q:11/RP1A.200720.012/N970U1UES6FUE1:user/release-keys)"
"(PID, com.zhiliaoapp.musically)","(DN, com.google.android.datatransport.events)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.zhiliaoapp.musically/databases/com.google.android.datatransport.events)","(TN, event_metadata)","(RL, 1316)","(_id, 1316)","(event_id, 120)","(name, model)","(value, SM-N970U1)"
