PID,DN,DP,TN,RL,itag,width,height,audio_channels,drm_type,is_dash,is_multi,dynamic_range_type,mime_type
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 213)","(itag, 454)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 214)","(itag, 455)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 215)","(itag, 456)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 216)","(itag, 457)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 217)","(itag, 458)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 218)","(itag, 459)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 219)","(itag, 460)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 220)","(itag, 461)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 221)","(itag, 462)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 222)","(itag, 463)","(width, 2560)","(height, 1440)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 223)","(itag, 464)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 224)","(itag, 465)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 3)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 225)","(itag, 480)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 226)","(itag, 481)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 227)","(itag, 482)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 228)","(itag, 483)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 229)","(itag, 484)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 230)","(itag, 485)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 231)","(itag, 486)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 232)","(itag, 487)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 233)","(itag, 488)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 234)","(itag, 489)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 235)","(itag, 490)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 236)","(itag, 491)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 1)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 237)","(itag, 492)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 238)","(itag, 493)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 239)","(itag, 494)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 240)","(itag, 495)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 241)","(itag, 496)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 242)","(itag, 497)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 243)","(itag, 498)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 244)","(itag, 499)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 245)","(itag, 500)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 246)","(itag, 501)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 247)","(itag, 502)","(width, 3840)","(height, 2160)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 3)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 248)","(itag, 503)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 249)","(itag, 504)","(width, 426)","(height, 240)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 250)","(itag, 505)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 251)","(itag, 506)","(width, 640)","(height, 360)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 252)","(itag, 507)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 253)","(itag, 508)","(width, 854)","(height, 480)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 254)","(itag, 509)","(width, 1280)","(height, 720)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 255)","(itag, 510)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
"(PID, com.google.android.videos)","(DN, purchase_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.videos/databases/purchase_store.db)","(TN, video_formats)","(RL, 256)","(itag, 511)","(width, 1920)","(height, 1080)","(audio_channels, 0)","(drm_type, 0)","(is_dash, 1)","(is_multi, 0)","(dynamic_range_type, 4)","(mime_type, video/mp4)"
