UID,AN,PID,DN,DP,TN,RL,update_id,permission
"(UID, a9a8c7eed689d7b)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 79)","(module_id, 242)","(key, multifile_download_id)","(value, 365)"
"(UID, d76d5fc83dc5501)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 80)","(module_id, 242)","(key, download_api)","(value, 1)"
"(UID, 6755ab237108ec4)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 81)","(module_id, 242)","(key, download_allow_metered)","(value, false)"
"(UID, 2f78f3e417472ae)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 82)","(module_id, 242)","(key, release_remote_uri)","(value, https://scontent-lga3-2.xx.fbcdn.net/v/t39.10537-6/218289523_1712492145602550_2878599264431622911_n.apk?_nc_cat=1&ccb=1-3&_nc_sid=379304&_nc_ohc=2QqYdt0CHikAX8md62g&_nc_ad=z-m&_nc_cid=1087&_nc_zor=4&_nc_ht=scontent-lga3-2.xx&oh=f7ea11e8ec3c5f0d304626f826faa5fa&oe=60F82934)"
"(UID, c41cf93ce92b4f5)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 83)","(module_id, 242)","(key, release_file_hash)","(value, 96iEuwHNJ5mxfz3Mgg+5VxfMo4xQDAW7kojeu2DDc2w=)"
"(UID, 5eb3faac73f7fa4)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 84)","(module_id, 242)","(key, release_full_apk_signature)","(value, AQDiMEYCIQD/nDACHGdbzPJysSsdn0Zb0fjVbV2TttlAz+ijmNBaCAIhANqX+SM2X5arQWwta4EJwo5QUSXrRkuP89R+veY2dn8d)"
"(UID, f9cd2abf86da4fc)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 85)","(module_id, 243)","(key, multifile_download_id)","(value, 365)"
"(UID, 2f55d7e72b094a6)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 86)","(module_id, 243)","(key, download_api)","(value, 1)"
"(UID, a4db1d7a3e063e4)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 87)","(module_id, 243)","(key, download_allow_metered)","(value, false)"
"(UID, a30eb84f4cd0b97)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 88)","(module_id, 243)","(key, release_remote_uri)","(value, https://scontent-lga3-2.xx.fbcdn.net/v/t39.10537-6/217589903_1712492048935893_910978120336933522_n.apk?_nc_cat=1&ccb=1-3&_nc_sid=379304&_nc_ohc=Aqzt1Uwj8NcAX-GoZ3X&_nc_ad=z-m&_nc_cid=1087&_nc_zor=4&_nc_ht=scontent-lga3-2.xx&oh=84b4951eb9a261228056da89c507877f&oe=60F6A951)"
"(UID, 51f9f88a09db735)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 89)","(module_id, 243)","(key, release_file_hash)","(value, M2TijpqdkVPkqWhGyoM8X+dSCRMZH3KAROoh/QG/Kwg=)"
"(UID, 419f8e4ec00cd4e)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 90)","(module_id, 243)","(key, release_full_apk_signature)","(value, AQDiMEYCIQDB526NOE7npYCWi/xWrxwfx8FX8gh1XRvtfo/NIb0hcAIhAPPaF0erSbk+KKeiBl89mssuBmsMAsNZ0/peHE3tA8qF)"
"(UID, a09a46394df007a)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 91)","(module_id, 244)","(key, multifile_download_id)","(value, 389)"
"(UID, 6dd0f71622415e7)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 92)","(module_id, 244)","(key, download_api)","(value, 1)"
"(UID, c16feff97a981ca)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 93)","(module_id, 244)","(key, download_allow_metered)","(value, false)"
"(UID, f8f228f6e98ccfb)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 94)","(module_id, 244)","(key, release_remote_uri)","(value, https://scontent-iad3-2.xx.fbcdn.net/v/t39.10537-6/218405124_325571905881635_3148177848482880983_n.apk?_nc_cat=1&ccb=1-3&_nc_sid=379304&_nc_ohc=XFiM0ncb8wYAX-HbSBd&_nc_ad=z-m&_nc_cid=1087&_nc_zor=4&_nc_ht=scontent-iad3-2.xx&oh=569f0ff272faa5e7d5230a96606b7bdf&oe=60FE37DB)"
"(UID, 93afc0b44f32321)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 95)","(module_id, 244)","(key, release_file_hash)","(value, 6yeEWKKLZ3yV4vzY127ChqpkbZuYTcWfigQuRlegw+k=)"
"(UID, 2e0bf004180a030)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 96)","(module_id, 244)","(key, release_full_apk_signature)","(value, AQDiMEUCIAOj0q3dQLvDy58GEA3fDF+Bzvj6oyJc0F8VZ/T5bdUYAiEAlNxJ8OHGwlqNhQzFVD+zFIDltOz9yB8dkqsrGKQSvN8=)"
"(UID, 3ca1784412d5864)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 97)","(module_id, 245)","(key, multifile_download_id)","(value, 389)"
"(UID, cb427e8f9c03194)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 98)","(module_id, 245)","(key, download_api)","(value, 1)"
"(UID, a7128a88d3ad4b1)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 99)","(module_id, 245)","(key, download_allow_metered)","(value, false)"
"(UID, 3d77dff516c1925)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 100)","(module_id, 245)","(key, release_remote_uri)","(value, https://scontent-iad3-2.xx.fbcdn.net/v/t39.10537-6/219699511_325568785881947_6852059467638419663_n.apk?_nc_cat=1&ccb=1-3&_nc_sid=379304&_nc_ohc=oFggGbkK-zIAX_BXSzq&_nc_ad=z-m&_nc_cid=1087&_nc_zor=4&_nc_ht=scontent-iad3-2.xx&oh=de9153b70b9c7001f36f0b998deb58de&oe=60FDAB3C)"
"(UID, 1ca764e01df8e7d)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 101)","(module_id, 245)","(key, release_file_hash)","(value, TLi/k0Y98WsMNlaKQh1OYztpzHB6GYh7gwPU3GF2/Es=)"
"(UID, e72607e67c4e34d)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, update_service)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/update_service)","(TN, package_modules_extras)","(RL, 102)","(module_id, 245)","(key, release_full_apk_signature)","(value, AQDiMEUCIQD1vKAMCgdLJfzwVRg5ge0v34I9mDj5HdQOAwy5ygP6AAIgJmH+mT4YbMaJcOubWIWRGw+5SMl2rQSH3fsTSl35l5k=)"
"(UID, 8dd98d132bc94d5)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, _shared_version)","(RL, 1)","(name, downloads)","(version, 2)"
"(UID, a0b285e3cc5a4b8)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, _shared_version)","(RL, 2)","(name, app_build_number)","(version, 297675409)"
"(UID, 412d19993fd2500)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, _shared_version)","(RL, 3)","(name, app_upgrade_time)","(version, 1624984808792)"
"(UID, be758af41d676d5)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 1)","(download_id, 364)","(key, update_id)","(value, 65)"
"(UID, bdbdca3d3f924bf)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 2)","(download_id, 364)","(key, private_state_catalyst_download)","(value, false)"
"(UID, bc3b7759feb4dad)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 3)","(download_id, 365)","(key, update_id)","(value, 66)"
"(UID, b7a9f467601ee16)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 4)","(download_id, 365)","(key, private_state_catalyst_download)","(value, false)"
"(UID, 77c529bff2de85f)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 5)","(download_id, 365)","(key, multifile_download_id)","(value, 365)"
"(UID, 1c05eb9e13596fb)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 6)","(download_id, 366)","(key, update_id)","(value, 66)"
"(UID, 3c93c4edbd7f3aa)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 7)","(download_id, 366)","(key, multifile_download_id)","(value, 365)"
"(UID, e77ec4cb8bb7ccc)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 8)","(download_id, 366)","(key, module_id)","(value, 232)"
"(UID, aed04942e575a08)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 9)","(download_id, 366)","(key, private_state_catalyst_download)","(value, false)"
"(UID, c9417d8b20ee230)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 10)","(download_id, 367)","(key, update_id)","(value, 66)"
"(UID, 79781e8f32bb481)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 11)","(download_id, 367)","(key, multifile_download_id)","(value, 365)"
"(UID, b128ce238c16607)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 12)","(download_id, 367)","(key, module_id)","(value, 233)"
"(UID, 3e00949b198b028)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 13)","(download_id, 367)","(key, private_state_catalyst_download)","(value, false)"
"(UID, 2b311b7e7217431)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 14)","(download_id, 368)","(key, update_id)","(value, 66)"
"(UID, f4fb7955c17fde5)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 15)","(download_id, 368)","(key, multifile_download_id)","(value, 365)"
"(UID, 5b955d14418637e)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 16)","(download_id, 368)","(key, module_id)","(value, 234)"
"(UID, 9f7f2e064344f92)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 17)","(download_id, 368)","(key, private_state_catalyst_download)","(value, false)"
"(UID, bb1cedb028acc70)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 18)","(download_id, 369)","(key, update_id)","(value, 66)"
"(UID, 27a3e67ddc41c6d)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 19)","(download_id, 369)","(key, multifile_download_id)","(value, 365)"
"(UID, 46a449891873c0c)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 20)","(download_id, 369)","(key, module_id)","(value, 235)"
"(UID, 48e361ba8050cc2)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 21)","(download_id, 369)","(key, private_state_catalyst_download)","(value, false)"
"(UID, 66f131e9cfdebee)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 22)","(download_id, 370)","(key, update_id)","(value, 66)"
"(UID, de4a0db3b84a786)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 23)","(download_id, 370)","(key, multifile_download_id)","(value, 365)"
"(UID, 3d1fc78ee5cd131)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 24)","(download_id, 370)","(key, module_id)","(value, 236)"
"(UID, 570ef81fcd776e7)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 25)","(download_id, 370)","(key, private_state_catalyst_download)","(value, false)"
"(UID, 109f1c0f2fb7b3a)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 26)","(download_id, 371)","(key, update_id)","(value, 66)"
"(UID, fe9f191705adeab)","(AN, Facebook App Manager)","(PID, com.facebook.appmanager)","(DN, file_downloader)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.facebook.appmanager/databases/file_downloader)","(TN, download_extras)","(RL, 27)","(download_id, 371)","(key, multifile_download_id)","(value, 365)"
