UID,AN,PID,DN,DP,TN,RL,cloud_id,type
"(UID, b996e8dfceee9f5)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 414)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1625914147284)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, eb04693c715dc83)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 415)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1625914147334)","(log_source, 55)","(event_code, 1955)","(package_name, com.google.android.apps.docs)"
"(UID, 3d8055582234265)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 416)","(account, signedout)","(timestamp_ms, 1625914147392)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, ad805fc96e6e542)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 417)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1625914147560)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, df939b35e14105b)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 418)","(account, signedout)","(timestamp_ms, 1625914147561)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 41d52cd74e627f1)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 419)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1625914149174)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 41bda24c1aadf16)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 420)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1625914149381)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, d8f637463539485)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 421)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1625991541473)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 92695842907a3cb)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 422)","(account, signedout)","(timestamp_ms, 1625991541530)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 650150bc0e5a566)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 423)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1625991541806)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 19b58c9c8e2d9ac)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 424)","(account, signedout)","(timestamp_ms, 1625991541808)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, c15e763337c92b9)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 425)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626012367275)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 9bb6a53c6700f3f)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 426)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626012367278)","(log_source, 55)","(event_code, 1955)","(package_name, com.google.android.apps.docs)"
"(UID, 7b22fe9273f7fb4)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 427)","(account, signedout)","(timestamp_ms, 1626012367306)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, d2cfdddfac2c6c7)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 428)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626012367319)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 3ec0d0bb00325d0)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 429)","(account, signedout)","(timestamp_ms, 1626012367326)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 4fac79bf3177f15)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 430)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626012370653)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, fd7ec4ff23352e5)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 431)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626012370684)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 83c4989f196ecaa)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 432)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626033857718)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 5059c48e0099c18)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 433)","(account, signedout)","(timestamp_ms, 1626033857736)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, fe7bed0b0771b1d)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 434)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626033857889)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, b368d08ca1d6837)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 435)","(account, signedout)","(timestamp_ms, 1626033857890)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 7ac4c04336b3219)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 436)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626033858387)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, a9c5b85850d3af3)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 437)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626033858442)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, a0cd5d8ba027baf)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 438)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626055130368)","(log_source, 55)","(event_code, 93123)","(package_name, com.google.android.apps.docs)"
"(UID, 38b7ffd99f196fb)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 439)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626076648411)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 7aecd8aac8c65e2)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 440)","(account, signedout)","(timestamp_ms, 1626076648596)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 1a2459cd917d356)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 441)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626076648918)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 16e439c8d7d7710)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 442)","(account, signedout)","(timestamp_ms, 1626076648919)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 25089c0954e6725)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 443)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626076651024)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, ee81cb8e1806524)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 444)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626076651152)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 2925a34db3255d7)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 445)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626121693974)","(log_source, 55)","(event_code, 1955)","(package_name, com.google.android.apps.docs)"
"(UID, 41005f34bc21f17)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 446)","(account, signedout)","(timestamp_ms, 1626121693984)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 7b3bf7eb8748e9b)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 447)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626121694040)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 5ef2a8691b85865)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 448)","(account, signedout)","(timestamp_ms, 1626121694224)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 8b91bf583a5da82)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 449)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626121694225)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, ede88d1fca3b999)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 450)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626121695563)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 0bf979db4164e18)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 451)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626121695673)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 97792b2e262f2a6)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 452)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626139393133)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 00e343546566002)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 453)","(account, signedout)","(timestamp_ms, 1626139393158)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 70b706e86ea426b)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 454)","(account, signedout)","(timestamp_ms, 1626139393345)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, f32cfa899336230)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 455)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626139393346)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 5109c42ace9121c)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 456)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626139393806)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 099e0e6c19f0589)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 457)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626139393835)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 8b6fd79e93f6b6e)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 458)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626166839948)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, f0a01e8f831a027)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 459)","(account, signedout)","(timestamp_ms, 1626166839972)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 7fa7636366764cd)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 460)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626166840214)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 3cebffed7115da7)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 461)","(account, signedout)","(timestamp_ms, 1626166840214)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 69bb6c5a29f520e)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 462)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626166841525)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 11a8ca9a577a4aa)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 463)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626166841816)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 356e8adf239f8e7)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 464)","(account, signedout)","(timestamp_ms, 1626188325307)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, d8ce89ddc82000a)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 465)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626188325306)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, dea793ea72fb22d)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 466)","(account, signedout)","(timestamp_ms, 1626188325418)","(log_source, 55)","(event_code, 93115)","(package_name, com.google.android.apps.docs)"
"(UID, 56fc3f8f2ee26a0)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 467)","(account, signedout)","(timestamp_ms, 1626188325452)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 0a8733a032b6aa2)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 468)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626188325453)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 7435bca0aca89c8)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 469)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626188325998)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, 0c205cca7d21efe)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 470)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626188326015)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, c828b4e674aa65c)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 471)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626201594919)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, 1585b2b6946b948)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 472)","(account, signedout)","(timestamp_ms, 1626201594931)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, 9d361d8203eb00a)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 473)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626201595099)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 8ea2743e806860a)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 474)","(account, signedout)","(timestamp_ms, 1626201595102)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
"(UID, 0a4e27d5f3f3120)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 475)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626201595530)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, e78610534354d86)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 476)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626201595530)","(log_source, 55)","(event_code, 93072)","(package_name, com.google.android.apps.docs)"
"(UID, dc3dfebcbbed855)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 477)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626205627200)","(log_source, 55)","(event_code, 57040)","(package_name, com.google.android.apps.docs)"
"(UID, f659adb1fac2696)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 478)","(account, signedout)","(timestamp_ms, 1626205627212)","(log_source, 55)","(event_code, 93088)","(package_name, com.google.android.apps.docs)"
"(UID, e2ed3addd727879)","(AN, Google Docs)","(PID, com.google.android.apps.docs)","(DN, growthkit.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.docs/databases/growthkit.db)","(TN, clearcut_events_table)","(RL, 479)","(account, heisenbergcarro@gmail.com)","(timestamp_ms, 1626205627408)","(log_source, 55)","(event_code, 93031)","(package_name, com.google.android.apps.docs)"
